report_id,company_name,isin,reported_at,pdf_path,pages_path,blocks_path,year_month,DATE,SYMBOL,COMPANY_NAME,TICKER,SECTOR,MOMENTUM,VALUE,SIZE,BETA,SEDOL,ISIN,RETURNS,report_type
f_pCMLliuR,CELANESE CORP,US1508701034,2023-05-10,data/reports/CELANESE_CORP/f_pCMLliuR_file.pdf,data/reports/CELANESE_CORP/f_pCMLliuR_pages.txt,data/reports/CELANESE_CORP/f_pCMLliuR_blocks.txt,2023-05,2023-05-31,15087010,Celanese Corporation,CE,Materials,-30.3583,1.19,9.37153045645648,1.52504,B05MZT4,US1508701034,-0.0208961,Quarterly
f_rhNafcyx,CELANESE CORP,US1508701034,2023-08-08,data/reports/CELANESE_CORP/f_rhNafcyx_file.pdf,data/reports/CELANESE_CORP/f_rhNafcyx_pages.txt,data/reports/CELANESE_CORP/f_rhNafcyx_blocks.txt,2023-08,2023-08-31,15087010,Celanese Corporation,CE,Materials,15.9973,0.897,9.52070212625384,1.61257,B05MZT4,US1508701034,0.00773585,Quarterly
f_sYXpgLp5,CME GROUP INC,US12572Q1058,2023-08-02,data/reports/CME_GROUP_INC/f_sYXpgLp5_file.pdf,data/reports/CME_GROUP_INC/f_sYXpgLp5_pages.txt,data/reports/CME_GROUP_INC/f_sYXpgLp5_blocks.txt,2023-08,2023-08-31,12572Q10,CME Group Inc. Class A,CME,Financials,6.83585,0.211,11.1959002865197,0.477508,2965839,US12572Q1058,0.0186971,Quarterly
f_uS0URdD2,AXON ENTERPRISE INC,US05464C1018,2023-05-09,data/reports/AXON_ENTERPRISE_INC/f_uS0URdD2_file.pdf,data/reports/AXON_ENTERPRISE_INC/f_uS0URdD2_pages.txt,data/reports/AXON_ENTERPRISE_INC/f_uS0URdD2_blocks.txt,2023-05,2023-05-31,05464C10,Axon Enterprise Inc,AXON,Industrials,107.883,-0.848,9.56603286964008,1.66393,BDT5S35,US05464C1018,-0.0844763,Quarterly
f_vxBZwH7o,CME GROUP INC,US12572Q1058,2023-11-01,data/reports/CME_GROUP_INC/f_vxBZwH7o_file.pdf,data/reports/CME_GROUP_INC/f_vxBZwH7o_pages.txt,data/reports/CME_GROUP_INC/f_vxBZwH7o_blocks.txt,2023-11,2023-11-30,12572Q10,CME Group Inc. Class A,CME,Financials,25.8157,0.112,11.2559779616006,0.239481,2965839,US12572Q1058,0.0229551,Quarterly
f_y5KDji7M,MONDELEZ INTERNATIONAL INC,US6092071058,2023-02-03,data/reports/MONDELEZ_INTERNATIONAL_INC/f_y5KDji7M_file.pdf,data/reports/MONDELEZ_INTERNATIONAL_INC/f_y5KDji7M_pages.txt,data/reports/MONDELEZ_INTERNATIONAL_INC/f_y5KDji7M_blocks.txt,2023-02,2023-02-28,60920710,"Mondelez International, Inc. Class A",MDLZ,Consumer Staples,1.20881,-0.105,11.4018538171766,0.526381,B8CKK03,US6092071058,-0.00397313,Annual
f_3aJsbXKB,FIDELITY NATIONAL INFORMATION SERVICES INC,US31620M1062,2023-08-02,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_3aJsbXKB_file.pdf,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_3aJsbXKB_pages.txt,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_3aJsbXKB_blocks.txt,2023-08,2023-08-31,31620M10,"Fidelity National Information Services, Inc.",FIS,Financials,-31.8811,-0.173,10.414809584755,1.20888,2769796,US31620M1062,-0.0748592,Quarterly
f_8e36i7TCV7Bac86fdXzr2i,MONDELEZ INTERNATIONAL INC,US6092071058,2024-04-30,data/reports/MONDELEZ_INTERNATIONAL_INC/f_8e36i7TCV7Bac86fdXzr2i_file.pdf,data/reports/MONDELEZ_INTERNATIONAL_INC/f_8e36i7TCV7Bac86fdXzr2i_pages.txt,data/reports/MONDELEZ_INTERNATIONAL_INC/f_8e36i7TCV7Bac86fdXzr2i_blocks.txt,2024-04,2024-04-30,60920710,"Mondelez International, Inc. Class A",MDLZ,Consumer Staples,-6.6057,0.214,11.4757408062478,0.38199,B8CKK03,US6092071058,0.0277144,Quarterly
f_IFvN9Jz8,FIDELITY NATIONAL INFORMATION SERVICES INC,US31620M1062,2023-05-02,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_IFvN9Jz8_file.pdf,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_IFvN9Jz8_pages.txt,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_IFvN9Jz8_blocks.txt,2023-05,2023-05-31,31620M10,"Fidelity National Information Services, Inc.",FIS,Financials,-42.3546,0.25,10.37267209308,1.19691,2769796,US31620M1062,-0.0706744,Quarterly
f_OTFAjLV6,FIDELITY NATIONAL INFORMATION SERVICES INC,US31620M1062,2023-02-27,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_OTFAjLV6_file.pdf,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_OTFAjLV6_pages.txt,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_OTFAjLV6_blocks.txt,2023-02,2023-02-28,31620M10,"Fidelity National Information Services, Inc.",FIS,Information Technology,-19.1317,2.757,10.5528092869252,1.17205,2769796,US31620M1062,-0.155517,Annual
f_aLTkoRI4,FIDELITY NATIONAL INFORMATION SERVICES INC,US31620M1062,2023-11-07,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_aLTkoRI4_file.pdf,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_aLTkoRI4_pages.txt,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_aLTkoRI4_blocks.txt,2023-11,2023-11-30,31620M10,"Fidelity National Information Services, Inc.",FIS,Financials,-30.9676,-0.579,10.4478649234775,1.22557,2769796,US31620M1062,0.194054,Quarterly
f_aUttatTlYGa2bw35qLq64G,MONDELEZ INTERNATIONAL INC,US6092071058,2024-07-30,data/reports/MONDELEZ_INTERNATIONAL_INC/f_aUttatTlYGa2bw35qLq64G_file.pdf,data/reports/MONDELEZ_INTERNATIONAL_INC/f_aUttatTlYGa2bw35qLq64G_pages.txt,data/reports/MONDELEZ_INTERNATIONAL_INC/f_aUttatTlYGa2bw35qLq64G_blocks.txt,2024-07,2024-07-31,60920710,"Mondelez International, Inc. Class A",MDLZ,Consumer Staples,-9.53418,0.409,11.4027225977961,0.262658,B8CKK03,US6092071058,0.0444682,Quarterly
f_dFOqxFZZ6sbs7NsMdEBiH7,MONDELEZ INTERNATIONAL INC,US6092071058,2024-10-29,data/reports/MONDELEZ_INTERNATIONAL_INC/f_dFOqxFZZ6sbs7NsMdEBiH7_file.pdf,data/reports/MONDELEZ_INTERNATIONAL_INC/f_dFOqxFZZ6sbs7NsMdEBiH7_pages.txt,data/reports/MONDELEZ_INTERNATIONAL_INC/f_dFOqxFZZ6sbs7NsMdEBiH7_blocks.txt,2024-10,2024-10-31,60920710,"Mondelez International, Inc. Class A",MDLZ,Consumer Staples,14.0545,0.336,11.4438195736328,0.309402,B8CKK03,US6092071058,-0.0704492,Quarterly
f_6QP6YBEk2vmiMyq3hvjdRH,FIDELITY NATIONAL INFORMATION SERVICES INC,US31620M1062,2024-08-06,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_6QP6YBEk2vmiMyq3hvjdRH_file.pdf,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_6QP6YBEk2vmiMyq3hvjdRH_pages.txt,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_6QP6YBEk2vmiMyq3hvjdRH_blocks.txt,2024-08,2024-08-30,31620M10,"Fidelity National Information Services, Inc.",FIS,Financials,40.2207,0.676,10.7003386122046,1.86555,2769796,US31620M1062,0.0731485,Quarterly
f_bK6Biwh2eqiWU6vD9utgvO,FIDELITY NATIONAL INFORMATION SERVICES INC,US31620M1062,2024-11-04,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_bK6Biwh2eqiWU6vD9utgvO_file.pdf,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_bK6Biwh2eqiWU6vD9utgvO_pages.txt,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_bK6Biwh2eqiWU6vD9utgvO_blocks.txt,2024-11,2024-11-29,31620M10,"Fidelity National Information Services, Inc.",FIS,Financials,58.2984,0.67,10.7376180598526,1.38318,2769796,US31620M1062,-0.0493703,Quarterly
f_dcJGcsPdwr8WyxFtgeuCx4,FIDELITY NATIONAL INFORMATION SERVICES INC,US31620M1062,2024-02-26,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_dcJGcsPdwr8WyxFtgeuCx4_file.pdf,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_dcJGcsPdwr8WyxFtgeuCx4_pages.txt,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_dcJGcsPdwr8WyxFtgeuCx4_blocks.txt,2024-02,2024-02-29,31620M10,"Fidelity National Information Services, Inc.",FIS,Financials,3.92643,-0.636,10.5596664209429,1.72491,2769796,US31620M1062,0.111308,Annual
f_eqzmjB7QT2T2XE85dHVWmz,FIDELITY NATIONAL INFORMATION SERVICES INC,US31620M1062,2024-05-07,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_eqzmjB7QT2T2XE85dHVWmz_file.pdf,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_eqzmjB7QT2T2XE85dHVWmz_pages.txt,data/reports/FIDELITY_NATIONAL_INFORMATION_SERVICES_INC/f_eqzmjB7QT2T2XE85dHVWmz_blocks.txt,2024-05,2024-05-31,31620M10,"Fidelity National Information Services, Inc.",FIS,Financials,28.6389,0.077,10.6263660819591,1.76267,2769796,US31620M1062,0.117197,Quarterly
f_0XM3RMj8GYxUTVy9DzTdh3,T-MOBILE US INC,US8725901040,2024-07-31,data/reports/T-MOBILE_US_INC/f_0XM3RMj8GYxUTVy9DzTdh3_file.pdf,data/reports/T-MOBILE_US_INC/f_0XM3RMj8GYxUTVy9DzTdh3_pages.txt,data/reports/T-MOBILE_US_INC/f_0XM3RMj8GYxUTVy9DzTdh3_blocks.txt,2024-07,2024-07-31,87259010,"T-Mobile US, Inc.",TMUS,Communication Services,29.4225,0.396,12.2288475818024,0.25738,B94Q9V0,US8725901040,0.0346237,Quarterly
f_3IBeTVdJcGxWof5CriK6rE,LEIDOS HOLDINGS INC,US5253271028,2024-10-29,data/reports/LEIDOS_HOLDINGS_INC/f_3IBeTVdJcGxWof5CriK6rE_file.pdf,data/reports/LEIDOS_HOLDINGS_INC/f_3IBeTVdJcGxWof5CriK6rE_pages.txt,data/reports/LEIDOS_HOLDINGS_INC/f_3IBeTVdJcGxWof5CriK6rE_blocks.txt,2024-10,2024-10-31,52532710,"Leidos Holdings, Inc.",LDOS,Industrials,66.356,-0.06,10.1179481455477,-0.0192591,BDV82B8,US5253271028,0.123681,Quarterly
f_489OnWpKaTnvAoNetMBPHy,CHIPOTLE MEXICAN GRILL INC,US1696561059,2024-04-25,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_489OnWpKaTnvAoNetMBPHy_file.pdf,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_489OnWpKaTnvAoNetMBPHy_pages.txt,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_489OnWpKaTnvAoNetMBPHy_blocks.txt,2024-04,2024-04-30,16965610,"Chipotle Mexican Grill, Inc.",CMG,Consumer Discretionary,40.5853,-1.006,11.3868463554028,0.59733,B0X7DZ3,US1696561059,0.0869798,Quarterly
f_4XjqUBMPy6pggXcYcVXKXb,T-MOBILE US INC,US8725901040,2024-04-26,data/reports/T-MOBILE_US_INC/f_4XjqUBMPy6pggXcYcVXKXb_file.pdf,data/reports/T-MOBILE_US_INC/f_4XjqUBMPy6pggXcYcVXKXb_pages.txt,data/reports/T-MOBILE_US_INC/f_4XjqUBMPy6pggXcYcVXKXb_blocks.txt,2024-04,2024-04-30,87259010,"T-Mobile US, Inc.",TMUS,Communication Services,14.3695,0.383,12.1677322580334,0.211981,B94Q9V0,US8725901040,0.00582039,Quarterly
f_5DQSvsl5O67Etafee6gQ2Y,CHIPOTLE MEXICAN GRILL INC,US1696561059,2024-07-25,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_5DQSvsl5O67Etafee6gQ2Y_file.pdf,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_5DQSvsl5O67Etafee6gQ2Y_pages.txt,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_5DQSvsl5O67Etafee6gQ2Y_blocks.txt,2024-07,2024-07-31,16965610,"Chipotle Mexican Grill, Inc.",CMG,Consumer Discretionary,59.6357,-0.925,11.1843290379903,0.590532,B0X7DZ3,US1696561059,-0.132961,Quarterly
f_6L4c8zLUI8LF8kforn8AFc,LEIDOS HOLDINGS INC,US5253271028,2024-04-30,data/reports/LEIDOS_HOLDINGS_INC/f_6L4c8zLUI8LF8kforn8AFc_file.pdf,data/reports/LEIDOS_HOLDINGS_INC/f_6L4c8zLUI8LF8kforn8AFc_pages.txt,data/reports/LEIDOS_HOLDINGS_INC/f_6L4c8zLUI8LF8kforn8AFc_blocks.txt,2024-04,2024-04-30,52532710,"Leidos Holdings, Inc.",LDOS,Industrials,42.626,-0.082,9.78618697369933,0.826089,BDV82B8,US5253271028,0.0696468,Quarterly
f_6ffmsU8rcmbMZm4NkdQSEX,CHIPOTLE MEXICAN GRILL INC,US1696561059,2024-10-30,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_6ffmsU8rcmbMZm4NkdQSEX_file.pdf,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_6ffmsU8rcmbMZm4NkdQSEX_pages.txt,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_6ffmsU8rcmbMZm4NkdQSEX_blocks.txt,2024-10,2024-10-31,16965610,"Chipotle Mexican Grill, Inc.",CMG,Consumer Discretionary,48.3369,-0.875,11.2376633873567,0.528566,B0X7DZ3,US1696561059,-0.0321069,Quarterly
f_DyJ5kISS,LEIDOS HOLDINGS INC,US5253271028,2023-08-01,data/reports/LEIDOS_HOLDINGS_INC/f_DyJ5kISS_file.pdf,data/reports/LEIDOS_HOLDINGS_INC/f_DyJ5kISS_pages.txt,data/reports/LEIDOS_HOLDINGS_INC/f_DyJ5kISS_blocks.txt,2023-08,2023-08-31,52532710,"Leidos Holdings, Inc.",LDOS,Industrials,-0.0710785,0.446,9.50709978956072,1.05948,BDV82B8,US5253271028,0.0425532,Quarterly
f_HIIEpnAX,T-MOBILE US INC,US8725901040,2023-04-27,data/reports/T-MOBILE_US_INC/f_HIIEpnAX_file.pdf,data/reports/T-MOBILE_US_INC/f_HIIEpnAX_pages.txt,data/reports/T-MOBILE_US_INC/f_HIIEpnAX_blocks.txt,2023-04,2023-04-28,87259010,"T-Mobile US, Inc.",TMUS,Communication Services,7.93711,0.136,12.100222442163,0.690412,B94Q9V0,US8725901040,-0.00648993,Quarterly
f_MB4zR4Hw,T-MOBILE US INC,US8725901040,2023-02-14,data/reports/T-MOBILE_US_INC/f_MB4zR4Hw_file.pdf,data/reports/T-MOBILE_US_INC/f_MB4zR4Hw_pages.txt,data/reports/T-MOBILE_US_INC/f_MB4zR4Hw_blocks.txt,2023-02,2023-02-28,87259010,"T-Mobile US, Inc.",TMUS,Communication Services,19.0894,0.162,12.0768161226253,0.655692,B94Q9V0,US8725901040,-0.047753,Annual
f_RaARdtDu,LEIDOS HOLDINGS INC,US5253271028,2023-10-31,data/reports/LEIDOS_HOLDINGS_INC/f_RaARdtDu_file.pdf,data/reports/LEIDOS_HOLDINGS_INC/f_RaARdtDu_pages.txt,data/reports/LEIDOS_HOLDINGS_INC/f_RaARdtDu_blocks.txt,2023-10,2023-10-31,52532710,"Leidos Holdings, Inc.",LDOS,Industrials,-7.88182,0.374,9.44317400485823,0.895154,BDV82B8,US5253271028,0.0755209,Quarterly
f_TjXfw8ZW,CHIPOTLE MEXICAN GRILL INC,US1696561059,2023-02-09,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_TjXfw8ZW_file.pdf,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_TjXfw8ZW_pages.txt,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_TjXfw8ZW_blocks.txt,2023-02,2023-02-28,16965610,"Chipotle Mexican Grill, Inc.",CMG,Consumer Discretionary,5.93626,-1.0,10.6283211944833,1.21195,B0X7DZ3,US1696561059,-0.0943282,Annual
f_VETMAzMr,LEIDOS HOLDINGS INC,US5253271028,2023-02-14,data/reports/LEIDOS_HOLDINGS_INC/f_VETMAzMr_file.pdf,data/reports/LEIDOS_HOLDINGS_INC/f_VETMAzMr_pages.txt,data/reports/LEIDOS_HOLDINGS_INC/f_VETMAzMr_blocks.txt,2023-02,2023-02-28,52532710,"Leidos Holdings, Inc.",LDOS,Industrials,-3.87825,0.255,9.49927562980123,0.740717,BDV82B8,US5253271028,-0.0179077,Annual
f_XPRiaXrW,CHIPOTLE MEXICAN GRILL INC,US1696561059,2023-07-28,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_XPRiaXrW_file.pdf,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_XPRiaXrW_pages.txt,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_XPRiaXrW_blocks.txt,2023-07,2023-07-31,16965610,"Chipotle Mexican Grill, Inc.",CMG,Consumer Discretionary,36.7455,-0.927,10.8736245853146,1.25168,B0X7DZ3,US1696561059,-0.0826181,Quarterly
f_YfkKufve,LEIDOS HOLDINGS INC,US5253271028,2023-05-02,data/reports/LEIDOS_HOLDINGS_INC/f_YfkKufve_file.pdf,data/reports/LEIDOS_HOLDINGS_INC/f_YfkKufve_pages.txt,data/reports/LEIDOS_HOLDINGS_INC/f_YfkKufve_blocks.txt,2023-05,2023-05-31,52532710,"Leidos Holdings, Inc.",LDOS,Industrials,-9.42956,0.65,9.29368230185663,0.780988,BDV82B8,US5253271028,-0.162985,Quarterly
f_cCJYsIDlDleJ559xbJtFxg,LEIDOS HOLDINGS INC,US5253271028,2024-02-13,data/reports/LEIDOS_HOLDINGS_INC/f_cCJYsIDlDleJ559xbJtFxg_file.pdf,data/reports/LEIDOS_HOLDINGS_INC/f_cCJYsIDlDleJ559xbJtFxg_pages.txt,data/reports/LEIDOS_HOLDINGS_INC/f_cCJYsIDlDleJ559xbJtFxg_blocks.txt,2024-02,2024-02-29,52532710,"Leidos Holdings, Inc.",LDOS,Industrials,16.664,-0.024,9.75174723517532,1.04868,BDV82B8,US5253271028,0.157418,Annual
f_d8pgOabhVIMXjB22LZviAl,LEIDOS HOLDINGS INC,US5253271028,2024-07-30,data/reports/LEIDOS_HOLDINGS_INC/f_d8pgOabhVIMXjB22LZviAl_file.pdf,data/reports/LEIDOS_HOLDINGS_INC/f_d8pgOabhVIMXjB22LZviAl_pages.txt,data/reports/LEIDOS_HOLDINGS_INC/f_d8pgOabhVIMXjB22LZviAl_blocks.txt,2024-07,2024-07-31,52532710,"Leidos Holdings, Inc.",LDOS,Industrials,57.9928,-0.041,9.88662137760546,0.466956,BDV82B8,US5253271028,-0.0101454,Quarterly
f_eJcIEdLsRskj5YCzqiFswE,CHIPOTLE MEXICAN GRILL INC,US1696561059,2024-02-08,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_eJcIEdLsRskj5YCzqiFswE_file.pdf,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_eJcIEdLsRskj5YCzqiFswE_pages.txt,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_eJcIEdLsRskj5YCzqiFswE_blocks.txt,2024-02,2024-02-29,16965610,"Chipotle Mexican Grill, Inc.",CMG,Consumer Discretionary,61.261,-0.963,11.2017930356552,1.15601,B0X7DZ3,US1696561059,0.116242,Annual
f_ee8ktNqsjNo5X4HNMh6cXu,T-MOBILE US INC,US8725901040,2024-02-02,data/reports/T-MOBILE_US_INC/f_ee8ktNqsjNo5X4HNMh6cXu_file.pdf,data/reports/T-MOBILE_US_INC/f_ee8ktNqsjNo5X4HNMh6cXu_pages.txt,data/reports/T-MOBILE_US_INC/f_ee8ktNqsjNo5X4HNMh6cXu_blocks.txt,2024-02,2024-02-29,87259010,"T-Mobile US, Inc.",TMUS,Communication Services,15.2023,0.39,12.1777191005864,0.363066,B94Q9V0,US8725901040,0.0168704,Annual
f_gw88ZQtf,CHIPOTLE MEXICAN GRILL INC,US1696561059,2023-04-27,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_gw88ZQtf_file.pdf,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_gw88ZQtf_pages.txt,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_gw88ZQtf_blocks.txt,2023-04,2023-04-28,16965610,"Chipotle Mexican Grill, Inc.",CMG,Consumer Discretionary,10.1331,-0.917,10.9374771459418,1.38433,B0X7DZ3,US1696561059,0.210345,Quarterly
f_mU0603YQ,T-MOBILE US INC,US8725901040,2023-07-27,data/reports/T-MOBILE_US_INC/f_mU0603YQ_file.pdf,data/reports/T-MOBILE_US_INC/f_mU0603YQ_pages.txt,data/reports/T-MOBILE_US_INC/f_mU0603YQ_blocks.txt,2023-07,2023-07-31,87259010,"T-Mobile US, Inc.",TMUS,Communication Services,-2.90787,0.415,12.0181003371083,0.823212,B94Q9V0,US8725901040,-0.00813526,Quarterly
f_smbnZhjW,CHIPOTLE MEXICAN GRILL INC,US1696561059,2023-10-27,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_smbnZhjW_file.pdf,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_smbnZhjW_pages.txt,data/reports/CHIPOTLE_MEXICAN_GRILL_INC/f_smbnZhjW_blocks.txt,2023-10,2023-10-31,16965610,"Chipotle Mexican Grill, Inc.",CMG,Consumer Discretionary,22.2581,-0.864,10.866663620294,1.27897,B0X7DZ3,US1696561059,0.0602512,Quarterly
f_xSpLzAhM,T-MOBILE US INC,US8725901040,2023-10-25,data/reports/T-MOBILE_US_INC/f_xSpLzAhM_file.pdf,data/reports/T-MOBILE_US_INC/f_xSpLzAhM_pages.txt,data/reports/T-MOBILE_US_INC/f_xSpLzAhM_blocks.txt,2023-10,2023-10-31,87259010,"T-Mobile US, Inc.",TMUS,Communication Services,-7.59435,0.277,12.0059261895215,0.734594,B94Q9V0,US8725901040,0.0272045,Quarterly
f_0989MutF6uZ2fVqDUBGKkM,IPG PHOTONICS CORP,US44980X1090,2024-10-29,data/reports/IPG_PHOTONICS_CORP/f_0989MutF6uZ2fVqDUBGKkM_file.pdf,data/reports/IPG_PHOTONICS_CORP/f_0989MutF6uZ2fVqDUBGKkM_pages.txt,data/reports/IPG_PHOTONICS_CORP/f_0989MutF6uZ2fVqDUBGKkM_blocks.txt,2024-10,2024-10-31,44980X10,IPG Photonics Corporation,IPGP,Information Technology,-13.4808,0.649,8.18952133972075,1.26892,2698782,US44980X1090,0.0893434,Quarterly
f_18muYgGC,GLOBAL PAYMENTS INC,US37940X1028,2023-08-01,data/reports/GLOBAL_PAYMENTS_INC/f_18muYgGC_file.pdf,data/reports/GLOBAL_PAYMENTS_INC/f_18muYgGC_pages.txt,data/reports/GLOBAL_PAYMENTS_INC/f_18muYgGC_blocks.txt,2023-08,2023-08-31,37940X10,Global Payments Inc.,GPN,Financials,-10.4086,1.196,10.4060256595486,0.63249,2712013,US37940X1028,0.149116,Quarterly
f_35KO3IJsLgMIPAsc9bmK9K,ALIGN TECHNOLOGY INC,US0162551016,2024-05-03,data/reports/ALIGN_TECHNOLOGY_INC/f_35KO3IJsLgMIPAsc9bmK9K_file.pdf,data/reports/ALIGN_TECHNOLOGY_INC/f_35KO3IJsLgMIPAsc9bmK9K_pages.txt,data/reports/ALIGN_TECHNOLOGY_INC/f_35KO3IJsLgMIPAsc9bmK9K_blocks.txt,2024-05,2024-05-31,01625510,"Align Technology, Inc.",ALGN,Health Care,-0.099057,-0.278,9.86836554108659,3.39394,2679204,US0162551016,-0.0891352,Quarterly
f_3h8Z63KeWZJUJ3JwjBXQ2M,GLOBAL PAYMENTS INC,US37940X1028,2024-05-01,data/reports/GLOBAL_PAYMENTS_INC/f_3h8Z63KeWZJUJ3JwjBXQ2M_file.pdf,data/reports/GLOBAL_PAYMENTS_INC/f_3h8Z63KeWZJUJ3JwjBXQ2M_pages.txt,data/reports/GLOBAL_PAYMENTS_INC/f_3h8Z63KeWZJUJ3JwjBXQ2M_blocks.txt,2024-05,2024-05-31,37940X10,Global Payments Inc.,GPN,Financials,26.7249,2.363,10.1530966195494,0.760814,2712013,US37940X1028,-0.1704,Quarterly
f_8SXF8zJIOPGJr5vxdfQ6p2,ALIGN TECHNOLOGY INC,US0162551016,2024-08-02,data/reports/ALIGN_TECHNOLOGY_INC/f_8SXF8zJIOPGJr5vxdfQ6p2_file.pdf,data/reports/ALIGN_TECHNOLOGY_INC/f_8SXF8zJIOPGJr5vxdfQ6p2_pages.txt,data/reports/ALIGN_TECHNOLOGY_INC/f_8SXF8zJIOPGJr5vxdfQ6p2_blocks.txt,2024-08,2024-08-30,01625510,"Align Technology, Inc.",ALGN,Health Care,-37.6692,-0.11,9.77366431143445,2.97779,2679204,US0162551016,0.0230290999999999,Quarterly
f_9osLYN8J,ALIGN TECHNOLOGY INC,US0162551016,2023-05-05,data/reports/ALIGN_TECHNOLOGY_INC/f_9osLYN8J_file.pdf,data/reports/ALIGN_TECHNOLOGY_INC/f_9osLYN8J_pages.txt,data/reports/ALIGN_TECHNOLOGY_INC/f_9osLYN8J_blocks.txt,2023-05,2023-05-31,01625510,"Align Technology, Inc.",ALGN,Health Care,17.1661,-0.555,9.98982608690139,1.25393,2679204,US0162551016,-0.131079,Quarterly
f_A0gHljwQ,IPG PHOTONICS CORP,US44980X1090,2023-05-02,data/reports/IPG_PHOTONICS_CORP/f_A0gHljwQ_file.pdf,data/reports/IPG_PHOTONICS_CORP/f_A0gHljwQ_pages.txt,data/reports/IPG_PHOTONICS_CORP/f_A0gHljwQ_blocks.txt,2023-05,2023-05-31,44980X10,IPG Photonics Corporation,IPGP,Information Technology,8.99612,0.367,8.59107081039243,0.973419,2698782,US44980X1090,-0.0392242,Quarterly
f_Amj6zQMV,ALIGN TECHNOLOGY INC,US0162551016,2023-08-04,data/reports/ALIGN_TECHNOLOGY_INC/f_Amj6zQMV_file.pdf,data/reports/ALIGN_TECHNOLOGY_INC/f_Amj6zQMV_pages.txt,data/reports/ALIGN_TECHNOLOGY_INC/f_Amj6zQMV_blocks.txt,2023-08,2023-08-31,01625510,"Align Technology, Inc.",ALGN,Health Care,55.0636,-0.696,10.2535558471936,1.24631,2679204,US0162551016,-0.0205086,Quarterly
f_B4aICG3d,GLOBAL PAYMENTS INC,US37940X1028,2023-02-17,data/reports/GLOBAL_PAYMENTS_INC/f_B4aICG3d_file.pdf,data/reports/GLOBAL_PAYMENTS_INC/f_B4aICG3d_pages.txt,data/reports/GLOBAL_PAYMENTS_INC/f_B4aICG3d_blocks.txt,2023-02,2023-02-28,37940X10,Global Payments Inc.,GPN,Information Technology,-14.7723,1.391,10.3048948183399,0.896459,2712013,US37940X1028,-0.00461322,Annual
